"y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50"
4.18430243223107,0.537723946308264,-0.115925592978518,0.338434959111416,0.599622635719469,0.65859993151687,-0.855932160761121,-1.10750573814166,-0.498552748690668,-1.10196313223582,-1.21274314198261,1.12558889712955,1.27061291784184,2.14710824642389,1.58629490753409,1.16749578211149,-1.97585957658268,-1.89121293374896,-2.38292955715625,-1.70222588936083,-1.97198785970147,0.532226024897092,0.198121068184252,0.134418739969636,-0.131323976951049,0.523270756528867,0.89887520486586,0.970119776729903,1.21089938839194,1.28740301942005,0.8863967032801,1.56131705643736,0.425643759029805,-0.131821472244161,-0.125047088532748,0.0435928570738046,-1.64453894040884,-1.13896847435666,-0.804208537685601,-1.89559263527,-1.88294302310348,-0.848146437984758,-0.752674268650482,-0.673780988188552,-1.22670693901071,-0.478824804712885,-1.54753208151422,-0.784155759372097,-1.25352530633478,-0.903871504856988,-0.85654708408253
3.2178850897908,-1.50765249217032,-1.8009827163473,-0.796244126476533,-0.999346215948198,-0.958906432425844,-1.39700189410194,-1.03707076055265,-1.20487181001156,-0.969452313969453,-0.627209190241353,-0.72350878228622,-0.610547312960638,-1.42864725920913,-0.113465856042843,0.151091375845941,-0.163024877039322,0.506739882882777,1.10770134433874,0.570516651586606,0.345766501773669,0.759683904900259,0.398143094060342,0.150929899464576,-0.104595221274354,-0.0927259194987585,0.857141265106918,-0.135456264430163,0.300099511934575,0.490047582698766,-0.130724390638187,0.293927116815652,-0.350837668336206,0.300429156796399,-0.0997459453451651,0.0640522575907869,1.80795929929285,0.836819887933951,1.13818970568994,2.20809525391653,1.84688753299769,-0.946713723813272,-0.650153388855542,-0.972040104187458,-0.397952959737716,-0.682316693491881,-0.681036082294372,-0.172547568581003,-0.331684301478493,-0.693659172627424,-1.18957702779846
-0.975973412249818,-0.885371052652567,-0.778882668084632,-1.05575924525263,-0.31352144360075,-0.721384454830576,-0.0404337368687328,0.169721349287457,0.33760042634007,0.31946301985054,-0.312557994686452,-1.38484820666338,-1.4297945818998,-0.637559354298909,-1.71530390638568,-1.58365180559328,0.50767763472071,-0.80973117059888,0.0311511400139574,-0.279059421237938,-0.0719566464751019,1.63264430926337,2.22327921258903,1.65814594122052,1.2136274391046,1.75630519333698,1.9635520846445,2.69340665168176,2.16150512968812,2.53795919989043,1.78528337687788,1.28784320819864,2.43234683793315,1.39691177984187,1.60087124206277,2.21582962986324,-1.40184639630999,-1.2378732279868,-1.07715949543694,-1.13045686715721,-1.48330310550329,0.129571110573619,0.779266598373918,-0.00708901606437392,0.531137103407415,-0.35867625201356,-2.24662544138134,-2.39090552078219,-3.24563173108409,-2.58511572033998,-2.55955873512403
-2.61145814831737,-0.319567561151463,-1.46322800349034,-0.883834540897687,-1.74736564071845,-0.697399712501668,1.0481664811871,0.685609974757994,0.657953668711768,0.317823516680148,0.946756746097728,-1.15684950224331,-0.51632676520304,-1.10563486248977,-0.159333793281237,-1.39526378463331,-0.43562125445632,-0.438002763053803,-0.425030636535538,-0.175309274860431,0.478949583231923,-1.2444462922401,-1.48239390053841,-0.984473228710386,-2.24128716158476,-1.06754844674937,-0.216481831912374,0.622196277274102,0.519237076982943,-0.686021091983307,-0.103868774317081,0.258850617434727,0.26574337200384,-1.03150826126693,1.00327993484411,-0.16454016740465,-0.514354295836922,0.177685487509299,0.307967254821761,0.0419022685980835,-0.0447205209601245,-0.146586803925178,1.1287770939937,0.609251998228084,0.357643778002022,0.361061734405515,-0.412233469047815,-0.792836593066587,-0.607983307936319,-0.211693767487396,-0.205650681133
-0.61050030670976,0.907432214859375,1.29211411181498,1.44037356430108,2.03089744248352,1.63423446036209,0.561697713493948,-0.170991375502159,1.08270915313369,0.420471770084608,0.0417424926215664,0.799011800101551,0.866943706533226,0.715251325314342,1.01682603944822,0.926462685609769,0.0788137071445895,1.08698832728041,0.917469691831977,-0.093858361169514,-0.476683121477636,0.243249562993313,0.389518218672401,-0.310309230091582,0.498440304223339,0.320352209933149,-1.49109222275435,-1.44499477493736,-0.685301054381675,-0.692184934771877,-0.620147383648337,0.473594356457962,0.365051127598761,-0.0477222597211456,0.175849270352419,0.558544239351968,-0.607477733352744,-1.85490915511854,-0.57707020988081,-0.420297109727094,-1.36749546622705,0.107793797532298,-0.318518303842559,-0.393637689821207,-0.657581549913822,-0.930486108050568,0.221657072707015,-0.545641484977202,-0.65700256692406,-0.773704494478395,-0.00350815730022197
-1.28162279505985,0.526739200767578,0.160459966401317,0.334897351751698,-0.0691948629243481,0.544621331696821,0.734502982000951,0.754934604834064,0.934161270592975,0.696679116917526,0.874069548371517,-0.161648004790013,0.449590027541477,0.0157575790473132,0.231929715467716,0.515732253620652,-0.492022508077492,-0.332887378360031,0.0967319642909515,-0.802110176853615,-0.359269087944894,1.64840868432473,0.99075892849474,0.36339499218496,0.857761787055479,0.762820647648489,1.05697579341902,0.814912188131319,0.942792042807825,1.24201514537304,-0.0569290417342404,-1.63303304557015,-0.308932102304253,-0.406204083602002,-1.05125057301058,-0.344750060016122,-0.37718482043652,0.0998147693941451,0.403634352823967,-0.329992219263796,0.48070052141418,1.24162344530441,1.60869205710487,1.06088327580823,1.29351312569694,0.632032553974985,-0.501611676803041,-1.11899490566761,-0.102317134556738,-0.584406368900408,-0.853057229178787
4.16443938819546,-1.51415178770217,-1.76000644798158,-1.5813374530485,-1.71807338733938,-1.77986420999565,-1.8810068431399,-0.902231119602071,-1.86420938284245,-1.09231447162448,-1.91532788973444,1.16056879447616,1.64699179770195,0.478375120860229,1.01289836341762,0.45204148412772,0.899396148095781,0.518136891041859,0.261535057923731,-0.421662122157403,-0.677685697189606,0.483336256313851,-0.288728026195905,0.12509603489436,0.284792139419395,0.990996051510151,-0.544721862651906,-1.75861573612844,-2.07979793115519,-0.687708868450195,-1.32563065960212,-0.943219885532738,-0.907665738172702,-0.624659528610734,-0.700094323750966,-0.400318518331654,-0.161263376250199,-0.0129389303522806,-0.21529066376963,-0.632089837239868,0.0113037161665724,0.291145566735217,-0.404174708504002,0.305256952566747,-0.610468647329307,0.55016565539318,-0.195700660940933,-0.918563894424461,-0.41473186062928,-0.0577216140953648,-0.0825782009406564
-1.00173033883092,-1.43859402810091,-2.00121677302409,-1.66505917438232,-0.681066597665048,-1.83075044364367,0.755815383491425,1.41806666508325,0.96153561239732,0.911301904436045,0.545094477545478,0.590237659462746,-0.607953124131536,-0.214015515692267,-0.11561426466167,0.288907425677531,0.335328966188526,0.857582838147847,0.930708467533051,0.706931200219135,1.15035194707077,-0.140099640319149,0.545417390386804,-0.298478900754475,0.336030156702087,-0.46324537940407,-0.670184221819958,-0.215756032387666,-0.683846494780436,-0.381696926939253,-0.780961484555564,-0.0385980198600427,0.465236083929879,-0.949428197921705,-0.988124962900366,-0.632942249551127,-0.357353741668884,-0.762297286948433,0.954792492821099,0.195088879894313,0.269355084365403,-0.130241489775923,-1.01272123781463,0.323891657467282,-0.494869162230841,0.341080405632078,1.39060649386562,2.02302923529692,1.45227768604783,1.85757327699509,1.60986512738385
-2.61786726173216,-1.14871326674212,-1.81509559492508,-1.35915117832188,-1.32472021819404,-1.39996326683392,1.33312967505779,0.999742991517627,0.453309399729962,0.795654598403924,1.22479850561632,1.0868136454159,1.95129480485906,0.881885443097081,0.589224219014522,1.50197289029101,-0.674743581785627,0.0493784481061245,-0.22496910874394,0.3805036695856,-0.241352296953738,-0.286752122142958,0.180085658824537,-0.0768722178373785,-0.489415959031027,0.703392621992544,1.27833176895149,0.981896681759735,1.89820659057641,1.16522284350621,0.84472959770729,0.240378225234182,0.123042696428601,0.78463158473873,0.530584578056801,0.0713696288919172,-0.371908508989524,-0.0199340979103155,-0.820884005531551,-0.0226578944196875,0.0182044748546028,1.46433218413577,0.591417365919788,0.77172587419843,1.12512145138391,1.41360987041013,-0.43372792705413,-1.06952381489415,-1.22241145733468,-0.101454999533174,-1.06223518268439
1.77220842860583,0.960384966870634,-0.734070242734925,0.637442406591417,-0.164855643730123,0.161835103964936,-1.25637752800167,-0.715718190194068,-1.45212412942604,-0.242796459898338,-0.388126844399327,-0.473353821507158,-0.0232050892070145,0.226591747414084,0.226374669434313,-0.154098666522099,-0.540783825376165,-0.684183366679135,-0.542882777443796,-1.36129817070933,-0.469507351252164,0.015236420009829,-0.637250239095695,-0.410083633554162,0.406670237032067,-0.327627313244154,-0.437852941741119,-0.808411519534586,-0.719832983282893,-0.964889370450538,-0.107937878758751,1.23518705578383,0.541072868175463,-0.133723545266134,0.345282719352756,1.40799764453092,-1.09114368516198,-0.694907626420045,-0.953574103623096,-0.469007930667899,-2.08407755660837,-0.33348978093236,-1.23533808178136,-1.09666947947649,-1.03383205516183,-1.44519853223076,-0.588899727850778,1.38739036776798,0.871832701224609,0.963766586662541,0.857886536042907
